"Latest: Time (s)","Latest: Force (N)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Force (N)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)"
0.89,1.10567668933,,,,0.89,0.418187114519,,
0.9,1.0756718945,,,,0.9,0.433189511932,,
0.91,1.03816590097,,,,0.91,0.463194306758,,
0.92,0.993158708734,0.2999535,0.337759722222,1.41204644097,0.92,0.463194306758,,
0.93,0.963153913908,,,,0.93,0.50070030029,,
0.94,0.933149119082,,,,0.94,0.530705095116,,
0.95,0.89564312555,,,,0.95,0.52320389641,,
0.96,0.865638330724,0.317618,0.370392361111,-0.217352430556,0.96,0.470695505464,,
0.97,0.850635933311,,,,0.97,0.455693108051,,
0.98,0.813129939779,,,,0.98,0.478196704171,,
0.99,0.783125144953,,,,0.99,0.50070030029,,
1,0.730616754008,0.3328815,0.313106597222,-1.70416546103,1,0.515702697703,,
1.01,0.700611959182,,,,1.01,0.560709889942,,
1.02,0.670607164357,,,,1.02,0.568211088648,,
1.03,0.625975032053,,,,1.03,0.553208691235,,
1.04,0.603471435934,0.3438575,0.211873958333,-2.60574797454,1.04,0.493199101584,,
1.05,0.603471435934,,,,1.05,0.470695505464,,
1.06,0.580967839815,,,,1.06,0.485697902877,,
1.07,0.558464243695,,,,1.07,0.50070030029,,
1.08,0.535960647576,0.3507175,0.0842017361111,-2.90489703897,1.08,0.515702697703,,
1.09,0.520958250163,,,,1.09,0.545707492529,,
1.1,0.513457051456,,,,1.1,0.538206293822,,
1.11,0.513457051456,,,,1.11,0.508201498997,,
1.12,0.520958250163,0.350203,-0.03644375,-2.73501808449,1.12,0.440690710639,,
1.13,0.535960647576,,,,1.13,0.410685915813,,
1.14,0.535960647576,,,,1.14,0.440690710639,,
1.15,0.543461846282,,,,1.15,0.448191909345,,
1.16,0.543461846282,0.346773,-0.133865277778,-2.47019217785,1.16,0.448191909345,,
1.17,0.558464243695,,,,1.17,0.455693108051,,
1.18,0.580967839815,,,,1.18,0.470695505464,,
1.19,0.603471435934,,,,1.19,0.433189511932,,
1.2,0.63347623076,0.3400845,-0.236884375,-2.04334442515,1.2,0.358177524868,,
1.21,0.678108363063,,,,1.21,0.335673928748,,
1.22,0.700611959182,,,,1.22,0.373179922281,,
1.23,0.730616754008,,,,1.23,0.388182319693,,
1.24,0.753120350128,0.327222,-0.316441319444,-1.1369649402,1.24,0.418187114519,,
1.25,0.79062634366,,,,1.25,0.440690710639,,
1.26,0.820631138486,,,,1.26,0.440690710639,,
1.27,0.850635933311,,,,1.27,0.410685915813,,
1.28,0.89564312555,0.3126445,-0.339307986111,0.0788192033179,1.28,0.365678723574,,
1.29,0.933149119082,,,,1.29,0.350676326161,,
1.3,0.970655112615,,,,1.3,0.3956835184,,
1.31,1.00065990744,,,,1.31,0.410685915813,,
1.32,1.02316350356,0.2982385,-0.306437152778,1.25217496142,1.32,0.440690710639,,
1.33,1.04566709968,,,,1.33,0.463194306758,,
1.34,1.08317309321,,,,1.34,0.478196704171,,
1.35,1.11317788804,,,,1.35,0.440690710639,,
1.36,1.13568148416,0.287091,-0.234145138889,2.2642532311,1.36,0.3956835184,,
1.37,1.17318747769,,,,1.37,0.3956835184,,
1.38,1.1881898751,,,,1.38,0.425688313226,,
1.39,1.19569107381,,,,1.39,0.455693108051,,
1.4,1.20319227251,0.2780015,-0.118620833333,3.00803192515,1.4,0.470695505464,,
1.41,1.21069347122,,,,1.41,0.493199101584,,
1.42,1.22569586863,,,,1.42,0.50070030029,,
1.43,1.22569586863,,,,1.43,0.478196704171,,
1.44,1.22569586863,0.276458,0.0263204861111,3.18097101659,1.44,0.455693108051,,
1.45,1.22569586863,,,,1.45,0.463194306758,,
1.46,1.22569586863,,,,1.46,0.52320389641,,
1.47,1.20319227251,,,,1.47,0.553208691235,,
1.48,1.1806886764,0.2807455,0.156851041667,2.75023606289,1.48,0.568211088648,,
1.49,1.15068388157,,,,1.49,0.590714684768,,
1.5,1.13568148416,,,,1.5,0.598215883474,,
1.51,1.10567668933,,,,1.51,0.575712287355,,
1.52,1.09067429192,0.2900065,0.258202777778,1.92118706597,1.52,0.538206293822,,
1.53,1.0681706958,,,,1.53,0.560709889942,,
1.54,1.03816590097,,,,1.54,0.598215883474,,
1.55,0.993158708734,,,,1.55,0.627845618365,,
1.56,0.955652715202,0.3026975,0.317870486111,0.840379774306,1.56,0.642848015777,,
1.57,0.925647920376,,,,1.57,0.65785041319,,
1.58,0.888141926844,,,,1.58,0.672852810603,,
1.59,0.858137132018,,,,1.59,0.650349214484,,
1.6,0.835633535899,0.316932,0.329780208333,-0.366306664738,1.6,0.60571708218,,
1.61,0.798127542366,,,,1.61,0.627845618365,,
1.62,0.775623946247,,,,1.62,0.65785041319,,
1.63,0.730616754008,,,,1.63,0.68035400931,,
1.64,0.693110760476,0.3308235,0.288334375,-1.54735411844,1.64,0.665351611897,,
1.65,0.648103568237,,,,1.65,0.65785041319,,
1.66,0.63347623076,,,,1.66,0.665351611897,,
1.67,0.603471435934,,,,1.67,0.650349214484,,
1.68,0.588469038521,0.341628,0.197820486111,-2.47912446952,1.68,0.613218280887,,
1.69,0.565965442402,,,,1.69,0.620719479593,,
1.7,0.558464243695,,,,1.7,0.65785041319,,
1.71,0.528459448869,,,,1.71,0.68035400931,,
1.72,0.520958250163,0.3476305,0.0763413194444,-2.9974455054,1.72,0.665351611897,,
1.73,0.490953455337,,,,1.73,0.665351611897,,
1.74,0.50595585275,,,,1.74,0.65785041319,,
1.75,0.50595585275,,,,1.75,0.642848015777,,
1.76,0.520958250163,0.348145,-0.0577621527778,-3.02961829668,1.76,0.627845618365,,
1.77,0.535960647576,,,,1.77,0.620719479593,,
1.78,0.550963044989,,,,1.78,0.65785041319,,
1.79,0.550963044989,,,,1.79,0.695356406723,,
1.8,0.558464243695,0.342657,-0.181504166667,-2.58176311728,1.8,0.65785041319,,
1.81,0.573466641108,,,,1.81,0.672852810603,,
1.82,0.603471435934,,,,1.82,0.665351611897,,
1.83,0.625975032053,,,,1.83,0.65785041319,,
1.84,0.670607164357,0.33271,-0.276781944444,-1.74262393904,1.84,0.635346817071,,
1.85,0.700611959182,,,,1.85,0.635346817071,,
1.86,0.730616754008,,,,1.86,0.650349214484,,
1.87,0.753120350128,,,,1.87,0.650349214484,,
1.88,0.775623946247,0.3191615,-0.329899305556,-0.62724537037,1.88,0.590714684768,,
1.89,0.798127542366,,,,1.89,0.583213486061,,
1.9,0.843134734605,,,,1.9,0.538206293822,,
1.91,0.888141926844,,,,1.91,0.508201498997,,
1.92,0.925647920376,0.304584,-0.330018402778,0.586719232253,1.92,0.455693108051,,
1.93,0.963153913908,,,,1.93,0.448191909345,,
1.94,1.00065990744,,,,1.94,0.448191909345,,
1.95,1.02316350356,,,,1.95,0.455693108051,,
1.96,1.05316829839,0.291207,-0.280712152778,1.7264134838,1.96,0.380681120987,,
1.97,1.0681706958,,,,1.97,0.365678723574,,
1.98,1.10567668933,,,,1.98,0.328172730042,,
1.99,1.14318268286,,,,1.99,0.298167935216,,
2,1.17318747769,0.280574,-0.184243402778,2.61699604552,2,0.283165537803,,
2.01,1.19569107381,,,,2.01,0.253160742977,,
2.02,1.21069347122,,,,2.02,0.283165537803,,
2.03,1.21069347122,,,,2.03,0.29066673651,,
2.04,1.21069347122,0.275429,-0.0569284722222,3.07452787423,2.04,0.230657146858,,
2.05,1.21069347122,,,,2.05,0.230657146858,,
2.06,1.21819466993,,,,2.06,0.230657146858,,
2.07,1.23319706734,,,,2.07,0.230657146858,,
2.08,1.22569586863,0.275772,0.0783659722222,3.04351297261,2.08,0.230657146858,,
2.09,1.21819466993,,,,2.09,0.245659544271,,
2.1,1.20319227251,,,,2.1,0.29066673651,,
2.11,1.1881898751,,,,2.11,0.313170332629,,
2.12,1.16568627898,0.282289,0.19936875,2.59855251736,2.12,0.29066673651,,
2.13,1.14318268286,,,,2.13,0.305669133922,,
2.14,1.11317788804,,,,2.14,0.328172730042,,
2.15,1.09817549062,,,,2.15,0.358177524868,,
2.16,1.0756718945,0.292579,0.293574652778,1.85617983218,2.16,0.388182319693,,
2.17,1.05316829839,,,,2.17,0.425688313226,,
2.18,1.01566230485,,,,2.18,0.485697902877,,
2.19,0.978156311321,,,,2.19,0.508201498997,,
2.2,0.933149119082,0.306299,0.361817361111,0.717312644676,2.2,0.493199101584,,
2.21,0.888141926844,,,,2.21,0.52320389641,,
2.22,0.865638330724,,,,2.22,0.538206293822,,
2.23,0.843134734605,,,,2.23,0.553208691235,,
2.24,0.805628741073,0.323792,0.364556597222,-0.744605758102,2.24,0.560709889942,,
2.25,0.775623946247,,,,2.25,0.560709889942,,
2.26,0.738117952715,,,,2.26,0.568211088648,,
2.27,0.700611959182,,,,2.27,0.530705095116,,
2.28,0.66310596565,0.3380265,0.295361111111,-2.02481819059,2.28,0.455693108051,,
2.29,0.63347623076,,,,2.29,0.508201498997,,
2.3,0.618473833347,,,,2.3,0.530705095116,,
2.31,0.603471435934,,,,2.31,0.538206293822,,
2.32,0.580967839815,0.3486595,0.184481597222,-2.80374710648,2.32,0.508201498997,,
2.33,0.558464243695,,,,2.33,0.50070030029,,
2.34,0.550963044989,,,,2.34,0.50070030029,,
2.35,0.535960647576,,,,2.35,0.463194306758,,
2.36,0.520958250163,0.3534615,0.052521875,-3.02953559028,2.36,0.380681120987,,
2.37,0.513457051456,,,,2.37,0.418187114519,,
2.38,0.513457051456,,,,2.38,0.448191909345,,
2.39,0.535960647576,,,,2.39,0.448191909345,,
2.4,0.535960647576,0.352604,-0.0736020833333,-2.78960431134,2.4,0.433189511932,,
2.41,0.543461846282,,,,2.41,0.425688313226,,
2.42,0.558464243695,,,,2.42,0.418187114519,,
2.43,0.573466641108,,,,2.43,0.373179922281,,
2.44,0.580967839815,0.3466015,-0.175549305556,-2.34166642554,2.44,0.328172730042,,
2.45,0.603471435934,,,,2.45,0.380681120987,,
2.46,0.625975032053,,,,2.46,0.388182319693,,
2.47,0.678108363063,,,,2.47,0.388182319693,,
2.48,0.700611959182,0.338198,-0.262490277778,-1.75982687114,2.48,0.380681120987,,
2.49,0.730616754008,,,,2.49,0.388182319693,,
2.5,0.760621548834,,,,2.5,0.365678723574,,
2.51,0.79062634366,,,,2.51,0.320671531335,,
2.52,0.813129939779,0.325164,-0.328112847222,-0.839470003858,2.52,0.320671531335,,
2.53,0.850635933311,,,,2.53,0.3956835184,,
2.54,0.888141926844,,,,2.54,0.410685915813,,
2.55,0.940650317789,,,,2.55,0.403184717106,,
2.56,0.970655112615,0.310415,-0.345620138889,0.467952835648,2.56,0.403184717106,,
2.57,1.00065990744,,,,2.57,0.425688313226,,
2.58,1.03066470227,,,,2.58,0.410685915813,,
2.59,1.06066949709,,,,2.59,0.388182319693,,
2.6,1.0681706958,0.29498,-0.292502777778,1.79596956983,2.6,0.388182319693,,
2.61,1.11317788804,,,,2.61,0.470695505464,,
2.62,1.13568148416,,,,2.62,0.485697902877,,
2.63,1.15818508028,,,,2.63,0.50070030029,,
2.64,1.1806886764,0.285033,-0.183409722222,2.64784553434,2.64,0.50070030029,,
2.65,1.19569107381,,,,2.65,0.50070030029,,
2.66,1.21069347122,,,,2.66,0.485697902877,,
2.67,1.21819466993,,,,2.67,0.463194306758,,
2.68,1.21819466993,0.2800595,-0.0594295138889,2.91862630208,2.68,0.463194306758,,
2.69,1.22569586863,,,,2.69,0.560709889942,,
2.7,1.21819466993,,,,2.7,0.568211088648,,
2.71,1.22569586863,,,,2.71,0.553208691235,,
2.72,1.22569586863,0.2807455,0.0577621527778,2.86602502894,2.72,0.52320389641,,
2.73,1.21069347122,,,,2.73,0.52320389641,,
2.74,1.1881898751,,,,2.74,0.515702697703,,
2.75,1.17318747769,,,,2.75,0.493199101584,,
2.76,1.14318268286,0.284347,0.176978472222,2.51750024113,2.76,0.50070030029,,
2.77,1.12067908674,,,,2.77,0.560709889942,,
2.78,1.09067429192,,,,2.78,0.560709889942,,
2.79,1.0756718945,,,,2.79,0.545707492529,,
2.8,1.05316829839,0.295323,0.278211111111,1.65495515046,2.8,0.50070030029,,
2.81,1.02316350356,,,,2.81,0.485697902877,,
2.82,0.985657510028,,,,2.82,0.463194306758,,
2.83,0.955652715202,,,,2.83,0.425688313226,,
2.84,0.910645522963,0.3087,0.322038888889,0.437847704475,2.84,0.433189511932,,
2.85,0.873139529431,,,,2.85,0.485697902877,,
2.86,0.835633535899,,,,2.86,0.485697902877,,
2.87,0.813129939779,,,,2.87,0.455693108051,,
2.88,0.783125144953,0.322763,0.313344791667,-0.819124228395,2.88,0.418187114519,,
2.89,0.745619151421,,,,2.89,0.410685915813,,
2.9,0.715614356595,,,,2.9,0.373179922281,,
2.91,0.68560956177,,,,2.91,0.335673928748,,
2.92,0.640602369531,0.335454,0.251414236111,-1.92515697338,2.92,0.343175127455,,
2.93,0.618473833347,,,,2.93,0.403184717106,,
2.94,0.588469038521,,,,2.94,0.410685915813,,
2.95,0.580967839815,,,,2.95,0.388182319693,,
2.96,0.573466641108,0.3442005,0.148752430556,-2.70143928434,2.96,0.358177524868,,
2.97,0.558464243695,,,,2.97,0.373179922281,,
2.98,0.543461846282,,,,2.98,0.358177524868,,
2.99,0.528459448869,,,,2.99,0.320671531335,,
3,0.513457051456,0.348145,0.0214375,-3.04541521991,3,0.328172730042,,
3.01,0.520958250163,,,,3.01,0.410685915813,,
3.02,0.520958250163,,,,3.02,0.410685915813,,
3.03,0.535960647576,,,,3.03,0.3956835184,,
3.04,0.550963044989,0.346087,-0.110879513889,-2.89298731674,3.04,0.388182319693,,
3.05,0.565965442402,,,,3.05,0.410685915813,,
3.06,0.573466641108,,,,3.06,0.3956835184,,
3.07,0.580967839815,,,,3.07,0.380681120987,,
3.08,0.603471435934,0.3387125,-0.225570138889,-2.26408781829,3.08,0.410685915813,,
3.09,0.625975032053,,,,3.09,0.485697902877,,
3.1,0.655604766944,,,,3.1,0.485697902877,,
3.11,0.68560956177,,,,3.11,0.470695505464,,
3.12,0.723115555302,0.326879,-0.3044125,-1.26102454668,3.12,0.463194306758,,
3.13,0.753120350128,,,,3.13,0.478196704171,,
3.14,0.775623946247,,,,3.14,0.478196704171,,
3.15,0.820631138486,,,,3.15,0.455693108051,,
3.16,0.843134734605,0.3126445,-0.331923958333,-0.0797289737654,3.16,0.508201498997,,
3.17,0.880640728137,,,,3.17,0.568211088648,,
3.18,0.910645522963,,,,3.18,0.560709889942,,
3.19,0.955652715202,,,,3.19,0.538206293822,,
3.2,0.993158708734,0.298753,-0.309652777778,1.08229600694,3.2,0.52320389641,,
3.21,1.02316350356,,,,3.21,0.530705095116,,
3.22,1.04566709968,,,,3.22,0.515702697703,,
3.23,1.0756718945,,,,3.23,0.485697902877,,
3.24,1.09817549062,0.286405,-0.240933680556,2.09892312886,3.24,0.515702697703,,
3.25,1.11317788804,,,,3.25,0.568211088648,,
3.26,1.15068388157,,,,3.26,0.575712287355,,
3.27,1.17318747769,,,,3.27,0.530705095116,,
3.28,1.19569107381,0.278173,-0.132436111111,2.81706283758,3.28,0.478196704171,,
3.29,1.20319227251,,,,3.29,0.478196704171,,
3.3,1.21069347122,,,,3.3,0.463194306758,,
3.31,1.21069347122,,,,3.31,0.448191909345,,
3.32,1.21069347122,0.275086,-0.00190555555556,3.11158034336,3.32,0.485697902877,,
3.33,1.20319227251,,,,3.33,0.530705095116,,
3.34,1.20319227251,,,,3.34,0.50070030029,,
3.35,1.21069347122,,,,3.35,0.433189511932,,
3.36,1.21819466993,0.27783,0.133031597222,2.91473910108,3.36,0.3956835184,,
3.37,1.19569107381,,,,3.37,0.410685915813,,
3.38,1.16568627898,,,,3.38,0.380681120987,,
3.39,1.15068388157,,,,3.39,0.380681120987,,
3.4,1.12067908674,0.2865765,0.245340277778,2.28203510802,3.4,0.410685915813,,
3.41,1.09817549062,,,,3.41,0.448191909345,,
3.42,1.0681706958,,,,3.42,0.433189511932,,
3.43,1.03816590097,,,,3.43,0.380681120987,,
3.44,1.01566230485,0.2985815,0.322991666667,1.36928722994,3.44,0.343175127455,,
3.45,0.978156311321,,,,3.45,0.350676326161,,
3.46,0.940650317789,,,,3.46,0.343175127455,,
3.47,0.910645522963,,,,3.47,0.335673928748,,
3.48,0.880640728137,0.3133305,0.364794791667,0.181540557485,3.48,0.380681120987,,
3.49,0.835633535899,,,,3.49,0.433189511932,,
3.5,0.813129939779,,,,3.5,0.425688313226,,
3.51,0.783125144953,,,,3.51,0.380681120987,,
3.52,0.753120350128,0.329966,0.343952777778,-1.14341603974,3.52,0.365678723574,,
3.53,0.715614356595,,,,3.53,0.3956835184,,
3.54,0.693110760476,,,,3.54,0.380681120987,,
3.55,0.66310596565,,,,3.55,0.380681120987,,
3.56,0.625975032053,0.343,0.262013888889,-2.1839453125,3.56,0.440690710639,,
3.57,0.595970237227,,,,3.57,0.493199101584,,
3.58,0.588469038521,,,,3.58,0.478196704171,,
3.59,0.573466641108,,,,3.59,0.448191909345,,
3.6,0.565965442402,0.3514035,0.155779166667,-2.81979214892,3.6,0.448191909345,,
3.61,0.558464243695,,,,3.61,0.470695505464,,
3.62,0.528459448869,,,,3.62,0.470695505464,,
3.63,0.528459448869,,,,3.63,0.470695505464,,
3.64,0.528459448869,0.356377,0.0254868055556,-3.06278356481,3.64,0.52320389641,,
3.65,0.520958250163,,,,3.65,0.560709889942,,
3.66,0.528459448869,,,,3.66,0.553208691235,,
3.67,0.550963044989,,,,3.67,0.508201498997,,
3.68,0.565965442402,0.3538045,-0.110403125,-2.73113088349,3.68,0.50070030029,,
3.69,0.573466641108,,,,3.69,0.530705095116,,
3.7,0.595970237227,,,,3.7,0.508201498997,,
3.71,0.61097263464,,,,3.71,0.515702697703,,
3.72,0.63347623076,0.345744,-0.203894444444,-2.06162254051,3.72,0.545707492529,,
3.73,0.648103568237,,,,3.73,0.568211088648,,
3.74,0.700611959182,,,,3.74,0.560709889942,,
3.75,0.723115555302,,,,3.75,0.493199101584,,
3.76,0.76812274754,0.336826,-0.273089930556,-1.34604673032,3.76,0.478196704171,,
3.77,0.783125144953,,,,3.77,0.50070030029,,
3.78,0.813129939779,,,,3.78,0.485697902877,,
3.79,0.835633535899,,,,3.79,0.485697902877,,
3.8,0.873139529431,0.323449,-0.319776041667,-0.401787712191,3.8,0.50070030029,,
3.81,0.910645522963,,,,3.81,0.508201498997,,
3.82,0.948151516495,,,,3.82,0.50070030029,,
3.83,0.985657510028,,,,3.83,0.425688313226,,
3.84,1.02316350356,0.309386,-0.3129875,0.728064477238,3.84,0.403184717106,,
3.85,1.05316829839,,,,3.85,0.418187114519,,
3.86,1.0756718945,,,,3.86,0.410685915813,,
3.87,1.09067429192,,,,3.87,0.418187114519,,
3.88,1.11317788804,0.297038,-0.262132986111,1.84857084298,3.88,0.433189511932,,
3.89,1.14318268286,,,,3.89,0.440690710639,,
3.9,1.17318747769,,,,3.9,0.418187114519,,
3.91,1.1881898751,,,,3.91,0.350676326161,,
3.92,1.21069347122,0.286405,-0.155183680556,2.67224392361,3.92,0.343175127455,,
3.93,1.21069347122,,,,3.93,0.358177524868,,
3.94,1.21069347122,,,,3.94,0.358177524868,,
3.95,1.21069347122,,,,3.95,0.380681120987,,
3.96,1.21819466993,0.284004,-0.0279878472222,2.93467134452,3.96,0.403184717106,,
3.97,1.20319227251,,,,3.97,0.418187114519,,
3.98,1.21069347122,,,,3.98,0.388182319693,,
3.99,1.20319227251,,,,3.99,0.335673928748,,
4,1.1881898751,0.2845185,0.093253125,2.77207055363,4,0.358177524868,,
4.01,1.1806886764,,,,4.01,0.388182319693,,
4.02,1.15068388157,,,,4.02,0.3956835184,,
4.03,1.11317788804,,,,4.03,0.418187114519,,
4.04,1.09067429192,0.291893,0.202227083333,2.28625313465,4.04,0.463194306758,,
4.05,1.0681706958,,,,4.05,0.470695505464,,
4.06,1.03816590097,,,,4.06,0.455693108051,,
4.07,1.01566230485,,,,4.07,0.410685915813,,
4.08,0.993158708734,0.301497,0.283927777778,1.49739945023,4.08,0.433189511932,,
4.09,0.955652715202,,,,4.09,0.470695505464,,
4.1,0.910645522963,,,,4.1,0.478196704171,,
4.11,0.873139529431,,,,4.11,0.50070030029,,
4.12,0.843134734605,0.3150455,0.340379861111,0.229344859182,4.12,0.538206293822,,
4.13,0.805628741073,,,,4.13,0.538206293822,,
4.14,0.79062634366,,,,4.14,0.508201498997,,
4.15,0.760621548834,,,,4.15,0.455693108051,,
4.16,0.730616754008,0.331681,0.315845833333,-1.3397610436,4.16,0.485697902877,,
4.17,0.700611959182,,,,4.17,0.530705095116,,
4.18,0.66310596565,,,,4.18,0.530705095116,,
4.19,0.625975032053,,,,4.19,0.538206293822,,
4.2,0.603471435934,0.343,0.217114236111,-2.4978161169,4.2,0.560709889942,,
4.21,0.580967839815,,,,4.21,0.545707492529,,
4.22,0.565965442402,,,,4.22,0.52320389641,,
4.23,0.558464243695,,,,4.23,0.440690710639,,
4.24,0.550963044989,0.3496885,0.0915857638889,-2.98363353588,4.24,0.478196704171,,
4.25,0.543461846282,,,,4.25,0.508201498997,,
4.26,0.520958250163,,,,4.26,0.50070030029,,
4.27,0.513457051456,,,,4.27,0.493199101584,,
4.28,0.528459448869,0.350546,-0.0406121527778,-2.89753616898,4.28,0.508201498997,,
4.29,0.528459448869,,,,4.29,0.493199101584,,
4.3,0.535960647576,,,,4.3,0.448191909345,,
4.31,0.558464243695,,,,4.31,0.388182319693,,
4.32,0.565965442402,0.3455725,-0.151610763889,-2.44976369599,4.32,0.418187114519,,
4.33,0.580967839815,,,,4.33,0.440690710639,,
4.34,0.588469038521,,,,4.34,0.440690710639,,
4.35,0.61097263464,,,,4.35,0.425688313226,,
4.36,0.63347623076,0.3373405,-0.234145138889,-1.94699146412,4.36,0.425688313226,,
4.37,0.670607164357,,,,4.37,0.410685915813,,
4.38,0.700611959182,,,,4.38,0.380681120987,,
