"Latest: Time (s)","Latest: Force (N)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Force (N)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)"
4.24,0.730616754008,,,,4.24,0.478196704171,,
4.25,0.738117952715,0.3359685,0.0476388888889,3.42338348765,4.25,0.508201498997,,
4.26,0.723115555302,,,,4.26,0.50070030029,,
4.27,0.715614356595,,,,4.27,0.493199101584,,
4.28,0.693110760476,,,,4.28,0.508201498997,,
4.29,0.670607164357,0.343343,0.200559722222,2.69870997299,4.29,0.493199101584,,
4.3,0.66310596565,,,,4.3,0.448191909345,,
4.31,0.63347623076,,,,4.31,0.388182319693,,
4.32,0.61097263464,,,,4.32,0.418187114519,,
4.33,0.588469038521,0.3541475,0.293217361111,1.13233338156,4.33,0.440690710639,,
4.34,0.565965442402,,,,4.34,0.440690710639,,
4.35,0.520958250163,,,,4.35,0.425688313226,,
4.36,0.490953455337,,,,4.36,0.425688313226,,
4.37,0.453447461805,0.369754,0.300125,-0.716320167824,4.37,0.410685915813,,
4.38,0.430943865686,,,,4.38,0.380681120987,,
4.39,0.408440269566,,,,4.39,0.313170332629,,
4.4,0.385936673447,,,,4.4,0.358177524868,,
4.41,0.363433077327,0.381073,0.221401736111,-2.19337384259,4.41,0.388182319693,,
4.42,0.333428282502,,,,4.42,0.3956835184,,
4.43,0.310924686382,,,,4.43,0.388182319693,,
4.44,0.288421090263,,,,4.44,0.3956835184,,
4.45,0.27341869285,0.388619,0.101709027778,-3.00034022955,4.45,0.388182319693,,
4.46,0.27341869285,,,,4.46,0.358177524868,,
4.47,0.265917494144,,,,4.47,0.320671531335,,
4.48,0.265917494144,,,,4.48,0.373179922281,,
4.49,0.265917494144,0.389991,-0.0409694444444,-3.10132474923,4.49,0.410685915813,,
4.5,0.265917494144,,,,4.5,0.410685915813,,
4.51,0.27341869285,,,,4.51,0.418187114519,,
4.52,0.280919891557,,,,4.52,0.440690710639,,
4.53,0.288421090263,0.384846,-0.169594444444,-2.48094401042,4.53,0.440690710639,,
4.54,0.318425885089,,,,4.54,0.418187114519,,
4.55,0.348430679915,,,,4.55,0.380681120987,,
4.56,0.370934276034,,,,4.56,0.448191909345,,
4.57,0.40093907086,0.3750705,-0.256773611111,-1.30229504244,4.57,0.493199101584,,
4.58,0.423442666979,,,,4.58,0.50070030029,,
4.59,0.453447461805,,,,4.59,0.50070030029,,
4.6,0.475951057924,,,,4.6,0.515702697703,,
4.61,0.50595585275,0.3627225,-0.289525347222,0.306923466435,4.61,0.508201498997,,
4.62,0.535960647576,,,,4.62,0.478196704171,,
4.63,0.573466641108,,,,4.63,0.448191909345,,
4.64,0.603471435934,,,,4.64,0.508201498997,,
4.65,0.63347623076,0.348831,-0.235217013889,1.94839747299,4.65,0.545707492529,,
4.66,0.655604766944,,,,4.66,0.553208691235,,
4.67,0.670607164357,,,,4.67,0.530705095116,,
4.68,0.68560956177,,,,4.68,0.545707492529,,
4.69,0.693110760476,0.3414565,-0.111475,2.97776138117,4.69,0.52320389641,,
4.7,0.715614356595,,,,4.7,0.485697902877,,
4.71,0.730616754008,,,,4.71,0.463194306758,,
4.72,0.723115555302,,,,4.72,0.515702697703,,
4.73,0.730616754008,0.3393985,0.0326326388889,3.15781322338,4.73,0.530705095116,,
4.74,0.723115555302,,,,4.74,0.52320389641,,
4.75,0.708113157889,,,,4.75,0.50070030029,,
4.76,0.700611959182,,,,4.76,0.493199101584,,
4.77,0.678108363063,0.3445435,0.165426041667,2.56356770833,4.77,0.463194306758,,
4.78,0.655604766944,,,,4.78,0.425688313226,,
4.79,0.640602369531,,,,4.79,0.403184717106,,
4.8,0.625975032053,,,,4.8,0.455693108051,,
4.81,0.595970237227,0.353976,0.255701736111,1.36738498264,4.81,0.478196704171,,
4.82,0.558464243695,,,,4.82,0.455693108051,,
4.83,0.520958250163,,,,4.83,0.425688313226,,
4.84,0.490953455337,,,,4.84,0.418187114519,,
4.85,0.453447461805,0.3664955,0.292860069444,-0.321479793596,4.85,0.388182319693,,
4.86,0.438445064392,,,,4.86,0.343175127455,,
4.87,0.415941468273,,,,4.87,0.343175127455,,
4.88,0.385936673447,,,,4.88,0.403184717106,,
4.89,0.370934276034,0.38073,0.235693402778,-2.09917124807,4.89,0.425688313226,,
4.9,0.333428282502,,,,4.9,0.410685915813,,
4.91,0.303423487676,,,,4.91,0.380681120987,,
4.92,0.295922288969,,,,4.92,0.380681120987,,
4.93,0.27341869285,0.3881045,0.101470833333,-3.21107614776,4.93,0.365678723574,,
4.94,0.265917494144,,,,4.94,0.343175127455,,
4.95,0.27341869285,,,,4.95,0.350676326161,,
4.96,0.27341869285,,,,4.96,0.433189511932,,
4.97,0.265917494144,0.389648,-0.0583576388889,-3.28170741705,4.97,0.448191909345,,
4.98,0.265917494144,,,,4.98,0.433189511932,,
4.99,0.27341869285,,,,4.99,0.410685915813,,
5,0.280919891557,,,,5,0.425688313226,,
5.01,0.303423487676,0.382445,-0.192699305556,-2.42462094907,5.01,0.418187114519,,
5.02,0.318425885089,,,,5.02,0.403184717106,,
5.03,0.355931878621,,,,5.03,0.418187114519,,
5.04,0.363433077327,,,,5.04,0.493199101584,,
5.05,0.393437872153,0.3719835,-0.265110416667,-1.10561921296,5.05,0.515702697703,,
5.06,0.408440269566,,,,5.06,0.508201498997,,
5.07,0.438445064392,,,,5.07,0.485697902877,,
5.08,0.475951057924,,,,5.08,0.485697902877,,
5.09,0.50595585275,0.3596355,-0.282855902778,0.339013551312,5.09,0.485697902877,,
5.1,0.543461846282,,,,5.1,0.470695505464,,
5.11,0.573466641108,,,,5.11,0.493199101584,,
5.12,0.588469038521,,,,5.12,0.568211088648,,
5.13,0.625975032053,0.3476305,-0.242005555556,1.8374881848,5.13,0.568211088648,,
5.14,0.63347623076,,,,5.14,0.553208691235,,
5.15,0.655604766944,,,,5.15,0.52320389641,,
5.16,0.678108363063,,,,5.16,0.52320389641,,
5.17,0.693110760476,0.3376835,-0.128267708333,3.03267843364,5.17,0.50070030029,,
5.18,0.715614356595,,,,5.18,0.478196704171,,
5.19,0.730616754008,,,,5.19,0.493199101584,,
5.2,0.723115555302,,,,5.2,0.560709889942,,
5.21,0.723115555302,0.335797,0.0285833333333,3.4089925733,5.21,0.553208691235,,
5.22,0.715614356595,,,,5.22,0.52320389641,,
5.23,0.693110760476,,,,5.23,0.478196704171,,
5.24,0.693110760476,,,,5.24,0.470695505464,,
5.25,0.678108363063,0.3400845,0.180908680556,2.76090518904,5.25,0.455693108051,,
5.26,0.66310596565,,,,5.26,0.425688313226,,
5.27,0.648103568237,,,,5.27,0.433189511932,,
5.28,0.61097263464,,,,5.28,0.485697902877,,
5.29,0.588469038521,0.3524325,0.275352777778,1.34422718943,5.29,0.478196704171,,
5.3,0.550963044989,,,,5.3,0.448191909345,,
5.31,0.520958250163,,,,5.31,0.3956835184,,
5.32,0.490953455337,,,,5.32,0.403184717106,,
5.33,0.460948660511,0.3647805,0.291430902778,-0.259201871142,5.33,0.380681120987,,
5.34,0.438445064392,,,,5.34,0.365678723574,,
5.35,0.415941468273,,,,5.35,0.388182319693,,
5.36,0.385936673447,,,,5.36,0.425688313226,,
5.37,0.355931878621,0.3771285,0.253677083333,-1.80771387924,5.37,0.418187114519,,
5.38,0.333428282502,,,,5.38,0.388182319693,,
5.39,0.310924686382,,,,5.39,0.350676326161,,
5.4,0.303423487676,,,,5.4,0.358177524868,,
5.41,0.280919891557,0.387933,0.137438194444,-2.98892674576,5.41,0.358177524868,,
5.42,0.27341869285,,,,5.42,0.350676326161,,
5.43,0.265917494144,,,,5.43,0.373179922281,,
5.44,0.258416295437,,,,5.44,0.433189511932,,
5.45,0.250915096731,0.389648,-0.0191746527778,-3.22736930941,5.45,0.425688313226,,
5.46,0.250915096731,,,,5.46,0.403184717106,,
5.47,0.258416295437,,,,5.47,0.380681120987,,
5.48,0.280919891557,,,,5.48,0.3956835184,,
5.49,0.295922288969,0.3853605,-0.152682638889,-2.541815924,5.49,0.410685915813,,
5.5,0.318425885089,,,,5.5,0.410685915813,,
5.51,0.340929481208,,,,5.51,0.448191909345,,
5.52,0.355931878621,,,,5.52,0.508201498997,,
5.53,0.385936673447,0.375928,-0.240695486111,-1.26400197724,5.53,0.493199101584,,
5.54,0.408440269566,,,,5.54,0.463194306758,,
5.55,0.430943865686,,,,5.55,0.448191909345,,
5.56,0.475951057924,,,,5.56,0.470695505464,,
5.57,0.50595585275,0.363923,-0.261775694444,0.273179253472,5.57,0.478196704171,,
5.58,0.535960647576,,,,5.58,0.493199101584,,
5.59,0.565965442402,,,,5.59,0.52320389641,,
5.6,0.580967839815,,,,5.6,0.560709889942,,
5.61,0.618473833347,0.3527755,-0.215208680556,1.6996993152,5.61,0.545707492529,,
5.62,0.625975032053,,,,5.62,0.508201498997,,
5.63,0.655604766944,,,,5.63,0.478196704171,,
5.64,0.678108363063,,,,5.64,0.50070030029,,
5.65,0.700611959182,0.3448865,-0.112785069444,2.70970992477,5.65,0.50070030029,,
5.66,0.708113157889,,,,5.66,0.508201498997,,
5.67,0.715614356595,,,,5.67,0.530705095116,,
5.68,0.715614356595,,,,5.68,0.568211088648,,
5.69,0.715614356595,0.3424855,0.0251295138889,3.00472366898,5.69,0.530705095116,,
5.7,0.708113157889,,,,5.7,0.470695505464,,
5.71,0.693110760476,,,,5.71,0.440690710639,,
5.72,0.693110760476,,,,5.72,0.463194306758,,
5.73,0.678108363063,0.347116,0.15649375,2.4538990162,5.73,0.463194306758,,
5.74,0.66310596565,,,,5.74,0.455693108051,,
5.75,0.640602369531,,,,5.75,0.470695505464,,
5.76,0.61097263464,,,,5.76,0.485697902877,,
5.77,0.588469038521,0.3565485,0.243434722222,1.23993441358,5.77,0.463194306758,,
5.78,0.550963044989,,,,5.78,0.3956835184,,
5.79,0.520958250163,,,,5.79,0.373179922281,,
5.8,0.498454654044,,,,5.8,0.3956835184,,
5.81,0.475951057924,0.368725,0.265586805556,-0.290051359954,5.81,0.3956835184,,
5.82,0.445946263098,,,,5.82,0.388182319693,,
5.83,0.415941468273,,,,5.83,0.410685915813,,
5.84,0.37843547474,,,,5.84,0.433189511932,,
5.85,0.355931878621,0.380044,0.218543402778,-1.76387948495,5.85,0.3956835184,,
5.86,0.333428282502,,,,5.86,0.343175127455,,
5.87,0.310924686382,,,,5.87,0.328172730042,,
5.88,0.303423487676,,,,5.88,0.365678723574,,
5.89,0.288421090263,0.388276,0.110641319444,-2.81449893904,5.89,0.373179922281,,
5.9,0.27341869285,,,,5.9,0.388182319693,,
5.91,0.265917494144,,,,5.91,0.410685915813,,
5.92,0.243413898024,,,,5.92,0.433189511932,,
5.93,0.250915096731,0.389991,-0.0309652777778,-3.13407648534,5.93,0.403184717106,,
5.94,0.250915096731,,,,5.94,0.365678723574,,
5.95,0.250915096731,,,,5.95,0.365678723574,,
5.96,0.280919891557,,,,5.96,0.410685915813,,
5.97,0.295922288969,0.385532,-0.165783333333,-2.64916883681,5.97,0.425688313226,,
5.98,0.310924686382,,,,5.98,0.433189511932,,
5.99,0.333428282502,,,,5.99,0.463194306758,,
6,0.355931878621,,,,6,0.493199101584,,
6.01,0.370934276034,0.375928,-0.269755208333,-1.3838435571,6.01,0.470695505464,,
6.02,0.408440269566,,,,6.02,0.440690710639,,
6.03,0.430943865686,,,,6.03,0.448191909345,,
6.04,0.460948660511,,,,6.04,0.50070030029,,
6.05,0.498454654044,0.361179,-0.294765625,0.368208912037,6.05,0.508201498997,,
6.06,0.520958250163,,,,6.06,0.52320389641,,
6.07,0.550963044989,,,,6.07,0.545707492529,,
6.08,0.565965442402,,,,6.08,0.568211088648,,
6.09,0.595970237227,0.349174,-0.230929513889,1.90332248264,6.09,0.52320389641,,
6.1,0.625975032053,,,,6.1,0.485697902877,,
6.11,0.63347623076,,,,6.11,0.493199101584,,
6.12,0.670607164357,,,,6.12,0.530705095116,,
6.13,0.68560956177,0.3414565,-0.121360069444,2.84708526235,6.13,0.545707492529,,
6.14,0.700611959182,,,,6.14,0.538206293822,,
6.15,0.715614356595,,,,6.15,0.545707492529,,
6.16,0.708113157889,,,,6.16,0.560709889942,,
6.17,0.708113157889,0.338541,0.0165545138889,3.14515914352,6.17,0.508201498997,,
6.18,0.708113157889,,,,6.18,0.455693108051,,
6.19,0.693110760476,,,,6.19,0.463194306758,,
6.2,0.700611959182,,,,6.2,0.50070030029,,
6.21,0.68560956177,0.342657,0.155421875,2.67075520833,6.21,0.50070030029,,
6.22,0.66310596565,,,,6.22,0.493199101584,,
6.23,0.648103568237,,,,6.23,0.485697902877,,
6.24,0.61097263464,,,,6.24,0.485697902877,,
6.25,0.580967839815,0.3524325,0.252128819444,1.5217151331,6.25,0.440690710639,,
6.26,0.558464243695,,,,6.26,0.380681120987,,
6.27,0.528459448869,,,,6.27,0.403184717106,,
6.28,0.513457051456,,,,6.28,0.425688313226,,
6.29,0.475951057924,0.3644375,0.294051041667,-0.105864197531,6.29,0.418187114519,,
6.3,0.438445064392,,,,6.3,0.418187114519,,
6.31,0.423442666979,,,,6.31,0.410685915813,,
6.32,0.385936673447,,,,6.32,0.425688313226,,
6.33,0.355931878621,0.379015,0.248555902778,-1.82367621528,6.33,0.365678723574,,
6.34,0.333428282502,,,,6.34,0.320671531335,,
6.35,0.303423487676,,,,6.35,0.350676326161,,
6.36,0.303423487676,,,,6.36,0.3956835184,,
6.37,0.288421090263,0.3870755,0.126243055556,-2.94889684606,6.37,0.3956835184,,
6.38,0.265917494144,,,,6.38,0.3956835184,,
6.39,0.258416295437,,,,6.39,0.410685915813,,
6.4,0.250915096731,,,,6.4,0.410685915813,,
6.41,0.250915096731,0.3894765,-0.0161972222222,-3.23067756559,6.41,0.373179922281,,
6.42,0.258416295437,,,,6.42,0.343175127455,,
6.43,0.258416295437,,,,6.43,0.388182319693,,
6.44,0.280919891557,,,,6.44,0.440690710639,,
6.45,0.295922288969,0.3857035,-0.155421875,-2.737168451,6.45,0.448191909345,,
6.46,0.295922288969,,,,6.46,0.448191909345,,
6.47,0.318425885089,,,,6.47,0.455693108051,,
6.48,0.340929481208,,,,6.48,0.463194306758,,
6.49,0.363433077327,0.376271,-0.263085763889,-1.43967038002,6.49,0.433189511932,,
6.5,0.393437872153,,,,6.5,0.418187114519,,
6.51,0.423442666979,,,,6.51,0.470695505464,,
6.52,0.468449859218,,,,6.52,0.530705095116,,
6.53,0.498454654044,0.3616935,-0.288215277778,0.328757957176,6.53,0.530705095116,,
6.54,0.513457051456,,,,6.54,0.515702697703,,
6.55,0.543461846282,,,,6.55,0.515702697703,,
6.56,0.573466641108,,,,6.56,0.530705095116,,
6.57,0.595970237227,0.350203,-0.227594791667,1.89323230131,6.57,0.50070030029,,
6.58,0.625975032053,,,,6.58,0.478196704171,,
6.59,0.655604766944,,,,6.59,0.52320389641,,
6.6,0.670607164357,,,,6.6,0.560709889942,,
6.61,0.68560956177,0.3421425,-0.117548958333,2.90258125965,6.61,0.560709889942,,
6.62,0.693110760476,,,,6.62,0.538206293822,,
6.63,0.700611959182,,,,6.63,0.538206293822,,
6.64,0.708113157889,,,,6.64,0.530705095116,,
6.65,0.708113157889,0.3397415,0.0241767361111,3.24076774691,6.65,0.478196704171,,
6.66,0.715614356595,,,,6.66,0.463194306758,,
6.67,0.708113157889,,,,6.67,0.508201498997,,
6.68,0.708113157889,,,,6.68,0.52320389641,,
6.69,0.68560956177,0.3435145,0.173048263889,2.67183039159,6.69,0.52320389641,,
6.7,0.66310596565,,,,6.7,0.485697902877,,
6.71,0.63347623076,,,,6.71,0.470695505464,,
6.72,0.618473833347,,,,6.72,0.455693108051,,
6.73,0.588469038521,0.355691,0.266896875,1.28997178819,6.73,0.410685915813,,
6.74,0.565965442402,,,,6.74,0.388182319693,,
6.75,0.543461846282,,,,6.75,0.425688313226,,
6.76,0.50595585275,,,,6.76,0.448191909345,,
6.77,0.490953455337,0.367696,0.279640277778,-0.288976176698,6.77,0.425688313226,,
6.78,0.445946263098,,,,6.78,0.3956835184,,
6.79,0.415941468273,,,,6.79,0.380681120987,,
6.8,0.393437872153,,,,6.8,0.373179922281,,
6.81,0.363433077327,0.3791865,0.243792013889,-1.82896942515,6.81,0.335673928748,,
6.82,0.355931878621,,,,6.82,0.320671531335,,
6.83,0.318425885089,,,,6.83,0.373179922281,,
6.84,0.303423487676,,,,6.84,0.403184717106,,
6.85,0.288421090263,0.3905055,0.121836458333,-2.96171633873,6.85,0.388182319693,,
6.86,0.27341869285,,,,6.86,0.373179922281,,
6.87,0.265917494144,,,,6.87,0.365678723574,,
6.88,0.250915096731,,,,6.88,0.358177524868,,
6.89,0.258416295437,0.389991,-0.0303697916667,-3.10488112461,6.89,0.343175127455,,
6.9,0.265917494144,,,,6.9,0.350676326161,,
6.91,0.27341869285,,,,6.91,0.403184717106,,
6.92,0.280919891557,,,,6.92,0.440690710639,,
6.93,0.295922288969,0.3863895,-0.148633333333,-2.53213927469,6.93,0.433189511932,,
6.94,0.303423487676,,,,6.94,0.425688313226,,
6.95,0.310924686382,,,,6.95,0.425688313226,,
6.96,0.340929481208,,,,6.96,0.425688313226,,
6.97,0.370934276034,0.3778145,-0.245697569444,-1.47415895062,6.97,0.418187114519,,
6.98,0.408440269566,,,,6.98,0.433189511932,,
6.99,0.423442666979,,,,6.99,0.508201498997,,
7,0.453447461805,,,,7,0.530705095116,,
7.01,0.475951057924,0.3651235,-0.288691666667,0.13034529321,7.01,0.515702697703,,
7.02,0.50595585275,,,,7.02,0.508201498997,,
7.03,0.528459448869,,,,7.03,0.508201498997,,
7.04,0.565965442402,,,,7.04,0.508201498997,,
7.05,0.595970237227,0.350889,-0.232954166667,1.68861665702,7.05,0.493199101584,,
7.06,0.63347623076,,,,7.06,0.50070030029,,
7.07,0.655604766944,,,,7.07,0.560709889942,,
7.08,0.66310596565,,,,7.08,0.590714684768,,
7.09,0.68560956177,0.345401,-0.132674305556,2.70325882523,7.09,0.560709889942,,
7.1,0.68560956177,,,,7.1,0.530705095116,,
7.11,0.693110760476,,,,7.11,0.515702697703,,
7.12,0.715614356595,,,,7.12,0.515702697703,,
7.13,0.708113157889,0.33957,-0.00524027777778,3.23357228974,7.13,0.493199101584,,
7.14,0.715614356595,,,,7.14,0.50070030029,,
7.15,0.708113157889,,,,7.15,0.538206293822,,
7.16,0.700611959182,,,,7.16,0.553208691235,,
7.17,0.68560956177,0.3431715,0.157446527778,2.83542365934,7.17,0.515702697703,,
7.18,0.66310596565,,,,7.18,0.470695505464,,
7.19,0.625975032053,,,,7.19,0.448191909345,,
7.2,0.618473833347,,,,7.2,0.448191909345,,
7.21,0.595970237227,0.3544905,0.259155555556,1.44074556327,7.21,0.418187114519,,
7.22,0.580967839815,,,,7.22,0.425688313226,,
7.23,0.543461846282,,,,7.23,0.463194306758,,
7.24,0.513457051456,,,,7.24,0.470695505464,,
7.25,0.483452256631,0.3668385,0.280235763889,-0.242247058256,7.25,0.425688313226,,
7.26,0.445946263098,,,,7.26,0.373179922281,,
7.27,0.415941468273,,,,7.27,0.365678723574,,
7.28,0.393437872153,,,,7.28,0.365678723574,,
7.29,0.363433077327,0.379015,0.231763194444,-1.74593219522,7.29,0.343175127455,,
7.3,0.348430679915,,,,7.3,0.373179922281,,
7.31,0.318425885089,,,,7.31,0.3956835184,,
7.32,0.303423487676,,,,7.32,0.410685915813,,
7.33,0.288421090263,0.387247,0.125885763889,-2.79010054977,7.33,0.373179922281,,
7.34,0.265917494144,,,,7.34,0.343175127455,,
7.35,0.258416295437,,,,7.35,0.343175127455,,
7.36,0.258416295437,,,,7.36,0.358177524868,,
7.37,0.243413898024,0.3901625,-0.0128625,-3.16351996528,7.37,0.350676326161,,
7.38,0.258416295437,,,,7.38,0.380681120987,,
7.39,0.258416295437,,,,7.39,0.425688313226,,
7.4,0.265917494144,,,,7.4,0.433189511932,,
7.41,0.280919891557,0.386218,-0.151491666667,-2.76942394869,7.41,0.3956835184,,
7.42,0.288421090263,,,,7.42,0.365678723574,,
7.43,0.310924686382,,,,7.43,0.380681120987,,
7.44,0.340929481208,,,,7.44,0.425688313226,,
7.45,0.363433077327,0.3773,-0.261775694444,-1.57927879051,7.45,0.433189511932,,
7.46,0.40093907086,,,,7.46,0.463194306758,,
7.47,0.415941468273,,,,7.47,0.463194306758,,
7.48,0.453447461805,,,,7.48,0.478196704171,,
7.49,0.475951057924,0.3627225,-0.298219444444,0.160367717978,7.49,0.508201498997,,
7.5,0.498454654044,,,,7.5,0.493199101584,,
7.51,0.528459448869,,,,7.51,0.478196704171,,
7.52,0.565965442402,,,,7.52,0.485697902877,,
7.53,0.595970237227,0.350203,-0.243672916667,1.78728539738,7.53,0.478196704171,,
7.54,0.625975032053,,,,7.54,0.493199101584,,
7.55,0.640602369531,,,,7.55,0.515702697703,,
7.56,0.66310596565,,,,7.56,0.508201498997,,
7.57,0.678108363063,0.341628,-0.135294444444,2.86594232253,7.57,0.52320389641,,
7.58,0.693110760476,,,,7.58,0.52320389641,,
7.59,0.700611959182,,,,7.59,0.515702697703,,
7.6,0.723115555302,,,,7.6,0.515702697703,,
7.61,0.715614356595,0.3383695,0.00655034722222,3.26715108989,7.61,0.515702697703,,
7.62,0.723115555302,,,,7.62,0.52320389641,,
7.63,0.715614356595,,,,7.63,0.515702697703,,
7.64,0.693110760476,,,,7.64,0.52320389641,,
7.65,0.678108363063,0.341971,0.150896180556,2.87280695409,7.65,0.515702697703,,
7.66,0.66310596565,,,,7.66,0.50070030029,,
7.67,0.640602369531,,,,7.67,0.508201498997,,
7.68,0.625975032053,,,,7.68,0.493199101584,,
7.69,0.603471435934,0.351232,0.265825,1.63576726466,7.69,0.493199101584,,
7.7,0.588469038521,,,,7.7,0.50070030029,,
7.71,0.543461846282,,,,7.71,0.485697902877,,
7.72,0.513457051456,,,,7.72,0.478196704171,,
7.73,0.490953455337,0.365981,0.30226875,-0.152014371142,7.73,0.463194306758,,
7.74,0.453447461805,,,,7.74,0.470695505464,,
7.75,0.423442666979,,,,7.75,0.470695505464,,
7.76,0.40093907086,,,,7.76,0.463194306758,,
7.77,0.385936673447,0.378672,0.247007638889,-1.78678915895,7.77,0.455693108051,,
7.78,0.355931878621,,,,7.78,0.440690710639,,
7.79,0.333428282502,,,,7.79,0.440690710639,,
7.8,0.303423487676,,,,7.8,0.440690710639,,
7.81,0.288421090263,0.3874185,0.136485416667,-2.79481481481,7.81,0.448191909345,,
7.82,0.27341869285,,,,7.82,0.433189511932,,
7.83,0.258416295437,,,,7.83,0.418187114519,,
7.84,0.258416295437,,,,7.84,0.418187114519,,
7.85,0.250915096731,0.390334,0.000238194444444,-3.07742259838,7.85,0.410685915813,,
7.86,0.258416295437,,,,7.86,0.410685915813,,
7.87,0.258416295437,,,,7.87,0.403184717106,,
7.88,0.258416295437,,,,7.88,0.410685915813,,
7.89,0.27341869285,0.3874185,-0.133269791667,-2.6222892554,7.89,0.410685915813,,
7.9,0.288421090263,,,,7.9,0.410685915813,,
7.91,0.310924686382,,,,7.91,0.410685915813,,
7.92,0.340929481208,,,,7.92,0.403184717106,,
7.93,0.363433077327,0.3785005,-0.231167708333,-1.52055724344,7.93,0.418187114519,,
7.94,0.40093907086,,,,7.94,0.418187114519,,
7.95,0.423442666979,,,,7.95,0.418187114519,,
7.96,0.438445064392,,,,7.96,0.425688313226,,
7.97,0.475951057924,0.3668385,-0.266896875,-0.0535110435957,7.97,0.425688313226,,
7.98,0.50595585275,,,,7.98,0.425688313226,,
7.99,0.535960647576,,,,7.99,0.433189511932,,
8,0.573466641108,,,,8,0.433189511932,,
8.01,0.595970237227,0.355005,-0.236288888889,1.43503882137,8.01,0.425688313226,,
8.02,0.618473833347,,,,8.02,0.433189511932,,
8.03,0.640602369531,,,,8.03,0.440690710639,,
8.04,0.655604766944,,,,8.04,0.448191909345,,
8.05,0.678108363063,0.345744,-0.140892013889,2.57977816358,8.05,0.448191909345,,
8.06,0.693110760476,,,,8.06,0.440690710639,,
8.07,0.708113157889,,,,8.07,0.448191909345,,
8.08,0.723115555302,,,,8.08,0.440690710639,,
8.09,0.723115555302,0.3424855,-0.00786041666667,3.07064067323,8.09,0.440690710639,,
8.1,0.723115555302,,,,8.1,0.433189511932,,
8.11,0.708113157889,,,,8.11,0.425688313226,,
8.12,0.693110760476,,,,8.12,0.433189511932,,
8.13,0.693110760476,0.345058,0.129220486111,2.80242380401,8.13,0.425688313226,,
8.14,0.678108363063,,,,8.14,0.433189511932,,
8.15,0.66310596565,,,,8.15,0.418187114519,,
8.16,0.640602369531,,,,8.16,0.425688313226,,
8.17,0.61097263464,0.353633,0.239504513889,1.80134548611,8.17,0.433189511932,,
8.18,0.588469038521,,,,8.18,0.433189511932,,
8.19,0.550963044989,,,,8.19,0.425688313226,,
8.2,0.520958250163,,,,8.2,0.418187114519,,
8.21,0.498454654044,0.3658095,0.296432986111,0.152179783951,8.21,0.410685915813,,
8.22,0.468449859218,,,,8.22,0.418187114519,,
8.23,0.438445064392,,,,8.23,0.418187114519,,
8.24,0.415941468273,,,,8.24,0.418187114519,,
8.25,0.385936673447,0.3805585,0.260942013889,-1.70987220293,8.25,0.425688313226,,
8.26,0.355931878621,,,,8.26,0.425688313226,,
8.27,0.333428282502,,,,8.27,0.410685915813,,
8.28,0.303423487676,,,,8.28,0.418187114519,,
8.29,0.288421090263,0.389648,0.141725694444,-3.06195650077,8.29,0.410685915813,,
8.3,0.280919891557,,,,8.3,0.410685915813,,
8.31,0.265917494144,,,,8.31,0.410685915813,,
8.32,0.27341869285,,,,8.32,0.410685915813,,
8.33,0.250915096731,0.3932495,-0.0191746527778,-3.42454137731,8.33,0.418187114519,,
8.34,0.258416295437,,,,8.34,0.410685915813,,
8.35,0.258416295437,,,,8.35,0.410685915813,,
8.36,0.258416295437,,,,8.36,0.410685915813,,
8.37,0.27341869285,0.3874185,-0.164592361111,-2.81085985725,8.37,0.418187114519,,
8.38,0.295922288969,,,,8.38,0.418187114519,,
8.39,0.310924686382,,,,8.39,0.410685915813,,
8.4,0.333428282502,,,,8.4,0.418187114519,,
8.41,0.355931878621,0.378672,-0.265586805556,-1.51749710648,8.41,0.418187114519,,
8.42,0.37843547474,,,,8.42,0.410685915813,,
8.43,0.40093907086,,,,8.43,0.425688313226,,
8.44,0.423442666979,,,,8.44,0.418187114519,,
8.45,0.468449859218,0.363923,-0.298457638889,0.138698640046,8.45,0.418187114519,,
8.46,0.498454654044,,,,8.46,0.418187114519,,
8.47,0.528459448869,,,,8.47,0.410685915813,,
8.48,0.565965442402,,,,8.48,0.403184717106,,
8.49,0.580967839815,0.351918,-0.248436805556,1.64436873071,8.49,0.418187114519,,
8.5,0.603471435934,,,,8.5,0.403184717106,,
8.51,0.625975032053,,,,8.51,0.463194306758,,
8.52,0.640602369531,,,,8.52,0.463194306758,,
8.53,0.678108363063,0.342657,-0.150896180556,2.68597318673,8.53,0.425688313226,,
8.54,0.693110760476,,,,8.54,0.410685915813,,
8.55,0.693110760476,,,,8.55,0.3956835184,,
8.56,0.715614356595,,,,8.56,0.3956835184,,
8.57,0.715614356595,0.338541,-0.0148871527778,3.13771556713,8.57,0.433189511932,,
8.58,0.715614356595,,,,8.58,0.410685915813,,
8.59,0.708113157889,,,,8.59,0.470695505464,,
8.6,0.693110760476,,,,8.6,0.485697902877,,
8.61,0.693110760476,0.3414565,0.123146527778,2.86693479938,8.61,0.425688313226,,
8.62,0.68560956177,,,,8.62,0.418187114519,,
8.63,0.66310596565,,,,8.63,0.418187114519,,
8.64,0.655604766944,,,,8.64,0.425688313226,,
8.65,0.625975032053,0.349174,0.235455208333,1.92019458912,8.65,0.440690710639,,
